frame,visible,score,x,y
17163,1,15.91748,609.5516586303711,165.31036376953125
17164,1,15.880859,608.2043838500977,165.9135627746582
17165,1,16.532227,602.6910781860352,169.7132110595703
17166,1,11.647949,596.5229415893555,149.73694801330566
17167,1,15.781738,594.3548202514648,131.72967910766602
17168,1,15.626953,590.0111770629883,115.00085830688477
17169,1,15.541016,585.637321472168,100.32659530639648
17170,1,16.533203,586.1611175537109,99.89109992980957
17171,1,14.895508,582.7885437011719,87.27324485778809
17172,1,15.936035,579.6160125732422,75.25454044342041
17173,1,15.961914,575.1140975952148,64.95564460754395
17174,1,12.105957,571.4181518554688,64.75133895874023
17175,1,14.738281,568.0656814575195,70.79628467559814
17176,1,14.67334,567.5949096679688,72.43227958679199
17177,1,15.743164,564.8923110961914,77.27668762207031
17178,1,15.800781,560.0476837158203,85.1437759399414
17179,1,14.990234,555.377197265625,95.17027854919434
17180,1,16.365723,551.478271484375,106.33342742919922
17181,1,14.829102,545.8101654052734,118.9759635925293
17182,1,14.96582,546.7279815673828,120.42275428771973
17183,1,11.3671875,541.3813400268555,132.16301918029785
17184,1,13.941406,535.6208801269531,147.49920845031738
17185,1,14.619629,530.5327224731445,164.50660705566406
17186,1,15.1875,524.919548034668,182.39519119262695
17187,1,14.393066,519.2616271972656,201.9438934326172
17188,1,12.100586,518.9157485961914,204.66447830200195
17189,1,12.365723,513.7520217895508,221.9572639465332
17190,1,13.370117,505.64247131347656,247.50921249389648
17191,1,13.498535,499.1910934448242,272.6407051086426
17192,1,13.997559,492.2865295410156,299.3456840515137
17193,1,14.31543,485.0198745727539,327.53204345703125
17194,1,16.59961,485.6545639038086,329.2903518676758
17195,1,15.900391,478.2033157348633,355.58109283447266
17196,1,15.209961,470.2170181274414,389.80770111083984
17197,1,13.786621,464.1310501098633,417.76050567626953
17198,1,16.199219,459.7240447998047,417.84046173095703
17199,1,14.018555,455.2529525756836,416.0537338256836
17200,1,15.541504,454.48719024658203,416.8663024902344
17201,1,13.932617,450.72071075439453,416.76036834716797
17202,1,12.984863,446.7759323120117,418.1941604614258
17203,1,16.714355,441.32511138916016,422.9498291015625
17204,1,15.958008,436.7544174194336,428.77464294433594
17205,1,15.776367,432.2222137451172,435.4096221923828
17206,1,11.665039,431.3018035888672,438.0235290527344
17207,1,15.342285,427.6137161254883,444.77115631103516
17208,1,15.503906,422.5128173828125,456.2451171875
17209,1,14.48877,417.12329864501953,469.8594665527344
17210,1,15.785645,412.2052001953125,485.57872772216797
17211,1,14.396484,406.7820739746094,502.9221725463867
17212,1,12.819824,406.72767639160156,505.25585174560547
17213,1,10.81543,401.1695098876953,522.96875
17214,1,16.067383,396.2852478027344,543.7857818603516
17215,1,4.8168945,396.4004135131836,550.5488967895508
17216,1,14.209961,424.17247772216797,498.12400817871094
17217,1,2.5107422,461.2203598022461,441.1979675292969
17218,0,-inf,-inf,-inf
17219,1,11.841309,482.06485748291016,400.1401901245117
17220,1,14.362793,502.9252243041992,367.4723815917969
17221,1,13.769531,521.9991302490234,339.08092498779297
17222,1,15.508301,539.8825454711914,312.8934097290039
17223,1,12.832031,556.0203552246094,290.7053756713867
17224,1,1.5849609,553.3009719848633,296.65048599243164
17225,1,13.133789,570.5598068237305,270.3923988342285
17226,1,13.70166,585.6824493408203,253.71931076049805
17227,1,11.978027,599.1494369506836,238.3823585510254
17228,1,13.657227,608.8771820068359,228.69762420654297
17229,1,12.26123,623.7041473388672,215.96282958984375
17230,1,14.431641,622.8891754150391,216.79794311523438
17231,1,14.2421875,635.0064468383789,207.55441665649414
17232,1,15.595215,646.1872863769531,199.37747955322266
17233,1,15.274902,655.6159973144531,195.40573120117188
17234,1,14.495117,664.8258972167969,191.68817520141602
17235,1,15.439941,674.0499114990234,189.38228607177734
17236,1,16.530762,674.3017578125,189.9824333190918
17237,1,15.44873,682.5637054443359,187.67534255981445
17238,1,15.202148,690.5718994140625,187.65850067138672
17239,1,14.671875,699.0857696533203,188.52195739746094
17240,1,16.422852,706.1283111572266,189.98052597045898
17241,1,14.003418,714.0670013427734,193.3799171447754
17242,1,15.3515625,715.2534484863281,194.65560913085938
17243,1,14.058105,719.7478485107422,184.68029022216797
17244,1,15.503418,723.7931823730469,169.5008087158203
17245,1,15.934082,727.2035217285156,155.26507377624512
17246,1,14.415039,731.2474822998047,143.08032989501953
17247,1,15.311035,734.8739624023438,134.51900482177734
17248,1,14.611816,735.2492523193359,133.0355930328369
17249,1,14.775391,739.5063781738281,123.42961311340332
17250,1,15.748535,742.7310180664062,115.10324478149414
17251,1,15.200195,745.8103179931641,109.30645942687988
17252,1,17.222656,749.9685668945312,103.34514617919922
17253,1,15.774902,753.9674377441406,99.2231559753418
17254,1,17.43457,753.9369964599609,99.90533828735352
17255,1,14.511719,756.5699005126953,96.06115341186523
17256,1,16.050781,759.9807739257812,94.90569114685059
17257,1,15.416504,762.4990081787109,94.41872596740723
17258,1,14.42627,755.8279418945312,93.92841339111328
17259,1,15.279785,737.1732330322266,94.96109008789062
17260,1,13.103516,736.1873626708984,95.51926612854004
17261,1,14.970215,718.2655334472656,97.54566192626953
17262,1,15.084473,700.2397918701172,102.19912528991699
17263,1,14.681641,680.4493713378906,109.36319351196289
17264,1,14.637695,662.0323944091797,117.45254516601562
17265,1,15.23584,641.3165283203125,128.74547004699707
17266,1,19.788086,641.4068603515625,129.16560173034668
17267,1,14.295898,622.4896621704102,139.99009132385254
17268,1,14.261719,602.4372482299805,154.91748809814453
17269,1,13.87207,582.2713851928711,171.86729431152344
17270,1,14.391113,562.3223876953125,190.26813507080078
17271,1,14.165527,541.3322448730469,211.61026000976562
17272,1,13.57666,543.5208511352539,209.7838592529297
17273,1,15.55957,521.9253158569336,234.20307159423828
17274,1,13.352539,499.56695556640625,261.0414695739746
17275,1,13.783203,480.00843048095703,288.94670486450195
17276,1,12.731445,458.905029296875,318.91902923583984
17277,1,13.814453,437.02301025390625,351.7628479003906
17278,1,14.42334,437.67723083496094,352.2666549682617
17279,1,9.774414,424.5481491088867,372.0785140991211
17280,1,14.11084,393.69422912597656,424.4968795776367
17281,1,13.285156,370.55728912353516,465.3978729248047
17282,1,14.832031,348.0426025390625,509.2694091796875
17283,1,15.16748,332.7028274536133,510.3870391845703
17284,1,14.650879,332.6475524902344,510.74596405029297
17285,1,9.598633,316.08924865722656,508.48724365234375
17286,1,14.133301,297.90422439575195,509.4229507446289
17287,1,14.967285,280.1613998413086,511.76074981689453
17288,1,13.098145,263.18164825439453,515.9920883178711
17289,1,13.338867,249.38995361328125,521.2750625610352
17290,1,3.5166016,246.39856338500977,522.4885559082031
17291,1,13.433594,227.4903678894043,531.3299560546875
17292,1,13.881836,208.16717147827148,542.7238082885742
17293,1,2.6171875,230.9715461730957,523.0438613891602
17294,0,-inf,-inf,-inf
17295,1,14.237793,342.6034164428711,422.91847229003906
17296,0,-inf,-inf,-inf
17297,1,14.775879,389.8519515991211,385.0954055786133
17298,1,15.095215,430.29396057128906,352.2726821899414
17299,1,13.96582,468.98223876953125,323.6470413208008
17300,1,10.270996,503.46744537353516,298.5272216796875
17301,1,14.665527,534.8816299438477,277.6431655883789
17302,1,12.470215,534.0381240844727,277.29835510253906
17303,1,13.862305,564.2473602294922,259.26708221435547
17304,1,13.540527,590.1071166992188,244.7208023071289
17305,1,13.668457,615.0010681152344,230.11512756347656
17306,1,12.802246,637.4197006225586,222.06348419189453
17307,1,15.395508,659.5997619628906,212.79685974121094
17308,1,10.07666,659.6939849853516,213.2505989074707
17309,1,14.327148,678.0108642578125,205.9794044494629
17310,1,14.333496,697.4594116210938,200.11898040771484
17311,1,13.061523,710.9371185302734,199.40542221069336
17312,1,15.079102,730.0910949707031,195.19493103027344
17313,1,14.542969,745.5557250976562,195.37914276123047
17314,1,11.489258,745.5078887939453,196.2698745727539
17315,1,15.295898,759.7821807861328,195.29272079467773
17316,1,13.192871,773.1300354003906,195.96654891967773
17317,1,14.71582,785.0978088378906,189.92143630981445
17318,1,15.418457,794.9184417724609,170.8657455444336
17319,1,15.994629,803.7644958496094,156.03389739990234
17320,1,7.1469727,803.0253601074219,156.69912338256836
17321,1,8.008301,811.4900207519531,143.04874420166016
17322,0,-inf,-inf,-inf
17323,0,-inf,-inf,-inf
17324,1,14.878906,835.2064514160156,109.9757194519043
17325,1,15.609863,844.5652008056641,101.08386039733887
17326,1,12.878906,845.1866149902344,101.42696380615234
17327,1,15.067871,851.5703582763672,95.30631065368652
17328,1,16.249512,857.2467803955078,90.17518997192383
17329,1,12.926758,859.9559020996094,90.74337005615234
17330,1,15.349121,859.7995758056641,97.43374824523926
17331,1,14.902344,859.4091033935547,104.25032615661621
17332,1,17.1958,859.9257659912109,105.43097496032715
17333,1,15.111328,859.6615600585938,112.16346740722656
17334,1,16.359375,860.2641296386719,121.53034210205078
17335,1,15.643555,860.3411102294922,132.35517501831055
17336,1,12.514648,861.4486694335938,145.3512477874756
17337,1,14.378906,863.1493377685547,159.43102836608887
17338,1,10.186523,863.7676239013672,161.29518508911133
17339,1,13.795898,864.9079895019531,175.0859260559082
17340,1,12.348633,866.2642669677734,194.33629989624023
17341,1,11.5390625,868.3501434326172,213.6644172668457
17342,1,14.785156,870.1413726806641,234.69409942626953
17343,1,14.655273,871.7326354980469,258.6733627319336
17344,1,9.998535,872.4662017822266,261.31269454956055
17345,1,8.858887,874.8268127441406,283.97729873657227
17346,1,13.3203125,876.3007354736328,311.70427322387695
17347,1,15.620117,879.4448089599609,340.9907913208008
17348,1,14.550781,881.8274688720703,373.4705352783203
17349,1,14.222168,884.8728942871094,406.6436767578125
17350,1,11.533203,885.7340240478516,408.67198944091797
17351,1,9.224121,888.6906433105469,444.6845245361328
17352,1,14.5703125,891.8010711669922,481.9899368286133
17353,1,15.827637,894.8886108398438,497.51834869384766
17354,1,16.871094,897.0873260498047,497.5310516357422
17355,1,17.577148,898.3586120605469,499.1629409790039
17356,1,16.64502,898.5336303710938,500.4964065551758
17357,1,15.71582,899.9252319335938,502.26978302001953
17358,1,16.25879,900.4027557373047,507.2228240966797
17359,1,15.980957,902.51953125,514.8990249633789
17360,1,15.965332,904.4842529296875,523.9835357666016
17361,1,13.493164,906.1196136474609,535.3824234008789
17362,1,10.865723,906.8513488769531,538.2806777954102
17363,1,12.433105,909.2115783691406,550.3230285644531
17364,1,14.348145,910.2509307861328,565.2422332763672
17365,0,-inf,-inf,-inf
17366,1,12.972656,901.2403106689453,515.0357437133789
17367,1,13.383301,893.675537109375,471.0909652709961
17368,1,7.8120117,892.3596954345703,471.41773223876953
17369,1,12.850098,885.2661895751953,432.39418029785156
17370,1,13.381836,878.8694763183594,397.2134780883789
17371,1,13.22998,871.5030670166016,366.8152618408203
17372,1,12.733887,864.9857330322266,339.10980224609375
17373,1,15.195801,859.7334289550781,314.6312713623047
17374,1,7.668457,859.0985107421875,315.6142997741699
17375,1,12.05127,855.0767517089844,292.15539932250977
17376,1,14.515137,849.9320220947266,274.92069244384766
17377,1,15.530762,844.9667358398438,257.48931884765625
17378,1,14.59082,840.8345031738281,242.76378631591797
17379,1,15.20166,836.7288208007812,228.7575912475586
17380,1,14.737305,836.2552642822266,226.76935195922852
17381,1,13.804199,834.2890930175781,218.9113426208496
17382,1,14.376953,829.6000671386719,208.04399490356445
17383,1,15.682617,825.1556396484375,199.90690231323242
17384,1,14.555176,822.1884918212891,193.77267837524414
17385,1,16.184082,819.5001983642578,188.30659866333008
17386,1,15.547852,819.5681762695312,188.03985595703125
17387,1,15.7421875,815.6802368164062,184.22542572021484
17388,1,16.224121,812.79296875,180.28274536132812
17389,1,15.758789,810.018310546875,178.89780044555664
17390,1,14.73584,807.53173828125,177.5870704650879
17391,1,14.512695,804.957275390625,177.43431091308594
17392,1,15.376953,804.6857452392578,178.05116653442383
17393,1,13.501953,802.6435089111328,178.27064514160156
17394,1,16.289062,800.0273895263672,180.04032135009766
17395,1,16.198242,797.9631042480469,182.42448806762695
17396,1,16.29004,796.6972351074219,185.39018630981445
17397,1,15.394043,795.0426483154297,179.87882614135742
17398,1,15.478027,795.0287628173828,180.1205062866211
17399,1,16.0542,794.6142578125,165.23252487182617
17400,1,15.501465,793.6913299560547,153.36795806884766
17401,1,14.333496,792.8115844726562,142.29875564575195
17402,1,16.487305,791.8407440185547,132.8796672821045
17403,1,13.262207,791.5359497070312,124.91006851196289
17404,1,15.836426,791.1634826660156,124.32861328125
17405,1,15.313477,790.7283782958984,118.49507331848145
17406,1,15.742676,789.9205780029297,112.36026763916016
17407,1,15.313477,789.7119140625,107.50781059265137
17408,1,15.037109,792.3715209960938,110.09628295898438
17409,1,15.251465,794.9105072021484,114.78357315063477
17410,1,16.972656,794.9647521972656,115.40843963623047
17411,1,14.5390625,797.5859832763672,120.3878116607666
17412,1,14.790527,800.7141876220703,129.2917823791504
17413,1,16.180664,804.8371124267578,139.89943504333496
17414,1,15.01709,806.9247436523438,151.0654354095459
17415,1,14.803223,810.1567840576172,165.20978927612305
17416,1,10.034668,811.4796447753906,168.54434967041016
17417,1,13.996582,814.395751953125,180.7427978515625
17418,1,14.913574,817.5672912597656,199.44225311279297
17419,1,14.950684,820.2082824707031,218.11195373535156
17420,1,13.994141,824.2331695556641,240.29535293579102
17421,1,11.094727,824.4760894775391,242.75602340698242
17422,1,12.995605,826.8063354492188,264.26441192626953
17423,1,14.243164,831.1949920654297,289.99271392822266
17424,1,13.323242,834.3799591064453,317.6049041748047
17425,1,13.199219,838.1440734863281,348.79459381103516
17426,1,15.481934,841.6005706787109,380.5390167236328
17427,1,11.9765625,846.0779571533203,416.4891052246094
17428,1,10.428711,847.3817443847656,414.8667907714844
17429,1,13.791016,849.6688079833984,450.6085205078125
17430,1,14.97998,852.6568603515625,451.4511489868164
17431,1,16.112305,855.3239440917969,450.22457122802734
17432,1,16.067383,857.2246551513672,452.52429962158203
17433,1,15.430176,860.2383422851562,454.93892669677734
17434,1,17.314453,860.8611297607422,455.4279327392578
17435,1,16.510254,863.2460021972656,459.5542526245117
17436,1,15.660156,865.7984161376953,466.6230010986328
17437,1,15.037598,869.356689453125,475.70728302001953
17438,1,14.827637,872.0480346679688,487.6002883911133
17439,1,14.724609,875.4099273681641,500.65990447998047
17440,1,11.61377,875.8599090576172,502.6632308959961
17441,1,10.758789,878.7388610839844,517.3759841918945
17442,1,12.901367,881.2760162353516,534.5254898071289
17443,1,13.981445,884.5549774169922,554.5228576660156
17444,1,12.002441,888.1137847900391,577.3259735107422
17445,1,13.048828,891.2598419189453,601.9208526611328
17446,1,11.358887,891.3889312744141,604.1332626342773
17447,1,9.94873,894.6865081787109,627.9838180541992
17448,1,12.489258,898.802490234375,659.3956756591797
17449,1,14.951172,901.3722991943359,690.2570343017578
17450,1,7.987793,904.5694732666016,714.7248840332031
17451,0,-inf,-inf,-inf
17452,0,-inf,-inf,-inf
17453,0,-inf,-inf,-inf
17454,0,-inf,-inf,-inf
17455,0,-inf,-inf,-inf
17456,0,-inf,-inf,-inf
17457,0,-inf,-inf,-inf
17458,0,-inf,-inf,-inf
17459,0,-inf,-inf,-inf
17460,0,-inf,-inf,-inf
17461,0,-inf,-inf,-inf
17462,0,-inf,-inf,-inf
17463,0,-inf,-inf,-inf
17464,0,-inf,-inf,-inf
17465,0,-inf,-inf,-inf
17466,0,-inf,-inf,-inf
17467,0,-inf,-inf,-inf
17468,0,-inf,-inf,-inf
17469,0,-inf,-inf,-inf
17470,0,-inf,-inf,-inf
17471,0,-inf,-inf,-inf
17472,0,-inf,-inf,-inf
17473,0,-inf,-inf,-inf
17474,0,-inf,-inf,-inf
17475,0,-inf,-inf,-inf
17476,0,-inf,-inf,-inf
17477,0,-inf,-inf,-inf
17478,0,-inf,-inf,-inf
17479,0,-inf,-inf,-inf
17480,0,-inf,-inf,-inf
17481,0,-inf,-inf,-inf
17482,0,-inf,-inf,-inf
17483,0,-inf,-inf,-inf
17484,0,-inf,-inf,-inf
17485,0,-inf,-inf,-inf
17486,0,-inf,-inf,-inf
17487,0,-inf,-inf,-inf
17488,0,-inf,-inf,-inf
17489,0,-inf,-inf,-inf
17490,0,-inf,-inf,-inf
17491,0,-inf,-inf,-inf
17492,0,-inf,-inf,-inf
17493,0,-inf,-inf,-inf
17494,0,-inf,-inf,-inf
17495,0,-inf,-inf,-inf
17496,0,-inf,-inf,-inf
17497,0,-inf,-inf,-inf
17498,0,-inf,-inf,-inf
17499,0,-inf,-inf,-inf
17500,0,-inf,-inf,-inf
17501,0,-inf,-inf,-inf
17502,0,-inf,-inf,-inf
17503,0,-inf,-inf,-inf
17504,0,-inf,-inf,-inf
17505,0,-inf,-inf,-inf
17506,0,-inf,-inf,-inf
17507,0,-inf,-inf,-inf
17508,0,-inf,-inf,-inf
17509,0,-inf,-inf,-inf
17510,0,-inf,-inf,-inf
17511,0,-inf,-inf,-inf
17512,1,2.7661133,473.52516174316406,702.0061492919922
17513,0,-inf,-inf,-inf
17514,0,-inf,-inf,-inf
17515,1,8.359863,994.6601867675781,645.7453155517578
17516,0,-inf,-inf,-inf
17517,1,0.50439453,477.5,702.5
17518,0,-inf,-inf,-inf
17519,0,-inf,-inf,-inf
17520,0,-inf,-inf,-inf
17521,1,7.7719727,478.9094924926758,699.8558044433594
17522,0,-inf,-inf,-inf
17523,0,-inf,-inf,-inf
17524,1,4.6313477,482.89695739746094,699.7019195556641
17525,0,-inf,-inf,-inf
17526,0,-inf,-inf,-inf
17527,1,4.4956055,484.6907424926758,700.2922058105469
17528,1,7.753418,485.98968505859375,699.1515350341797
17529,1,3.1245117,487.06634521484375,699.1217041015625
17530,0,-inf,-inf,-inf
17531,0,-inf,-inf,-inf
17532,0,-inf,-inf,-inf
17533,1,7.176758,489.4403839111328,698.3991241455078
17534,1,3.2207031,491.2409210205078,698.7200927734375
17535,1,6.654297,491.9966125488281,698.8863372802734
17536,1,9.745117,493.01597595214844,698.7621307373047
17537,0,-inf,-inf,-inf
17538,0,-inf,-inf,-inf
17539,1,1.5966797,494.1689682006836,698.3027648925781
17540,1,9.773926,494.7755813598633,698.6390686035156
17541,1,9.104004,496.33480072021484,698.3243560791016
17542,1,9.385254,497.43900299072266,698.5066986083984
17543,0,-inf,-inf,-inf
17544,0,-inf,-inf,-inf
17545,1,10.891113,499.73785400390625,698.4944152832031
17546,1,9.661133,500.39928436279297,698.6036682128906
17547,1,10.925781,501.9245910644531,698.406982421875
17548,1,12.040039,503.9759063720703,698.6270904541016
17549,0,-inf,-inf,-inf
17550,0,-inf,-inf,-inf
17551,1,11.172852,506.2776565551758,698.6862945556641
17552,1,11.633789,507.1915054321289,698.5631561279297
17553,1,8.155273,509.13257598876953,698.5555267333984
17554,1,11.150391,510.08506774902344,698.7096405029297
17555,1,9.785156,510.45520782470703,698.740234375
17556,1,1.0693359,513.7831115722656,697.5
17557,1,11.344238,512.5754165649414,698.7281799316406
17558,1,11.972656,514.1573333740234,698.6403656005859
17559,1,13.027832,515.0525665283203,698.4610748291016
17560,1,12.446777,516.6603088378906,698.6585235595703
17561,1,12.041016,518.2253646850586,698.9592742919922
17562,1,0.5522461,520.0,697.5
17563,1,11.300781,519.8136520385742,698.9539337158203
17564,1,9.992676,521.6376876831055,698.9750671386719
17565,1,10.012695,523.6270904541016,699.7850799560547
17566,1,7.7929688,524.1159057617188,700.2558135986328
17567,0,-inf,-inf,-inf
17568,0,-inf,-inf,-inf
17569,0,-inf,-inf,-inf
17570,1,11.501465,594.968376159668,264.2758369445801
17571,1,13.204102,610.5704879760742,247.94689178466797
17572,1,13.705078,624.5452880859375,235.82683563232422
17573,1,9.449219,624.991340637207,235.8449935913086
17574,1,14.203613,635.0672149658203,227.63492584228516
17575,1,15.953125,640.2883148193359,221.3542938232422
17576,1,15.5625,647.8594970703125,217.706298828125
17577,1,15.453613,652.5616455078125,214.9083709716797
17578,1,16.094238,656.6233062744141,213.61730575561523
17579,1,14.246094,657.2157287597656,213.31933975219727
17580,1,15.052734,660.1651763916016,212.6470184326172
17581,1,13.249512,662.2989654541016,194.74554061889648
17582,1,14.40918,664.3770599365234,166.56963348388672
17583,1,13.510254,665.274658203125,142.63580322265625
17584,1,14.901367,665.6772613525391,119.7852897644043
17585,1,17.217285,666.4170837402344,118.62588882446289
17586,1,14.581543,667.1442413330078,100.35662651062012
17587,1,14.491211,667.2003936767578,84.45287704467773
17588,1,14.405762,667.4208068847656,69.9030590057373
17589,1,14.831055,666.4019012451172,57.20278739929199
17590,1,11.971191,665.7135772705078,50.39330005645752
17591,0,-inf,-inf,-inf
17592,0,-inf,-inf,-inf
17593,1,10.65332,666.2422943115234,36.110665798187256
17594,1,15.732422,665.4638671875,30.542287826538086
17595,1,17.30127,665.9571838378906,25.476322174072266
17596,1,16.395508,665.8998107910156,20.799109935760498
17597,1,14.874023,665.5948638916016,20.53837537765503
17598,1,16.924316,665.7141876220703,17.278281450271606
17599,1,16.603027,666.0360717773438,14.797077178955078
17600,1,13.913574,666.5888977050781,12.623705863952637
17601,1,8.967773,666.3307189941406,11.81422233581543
17602,0,-inf,-inf,-inf
17603,0,-inf,-inf,-inf
17604,0,-inf,-inf,-inf
17605,1,3.9589844,669.9552917480469,14.985507726669312
17606,1,9.087891,668.8746643066406,16.760692596435547
17607,1,7.6435547,669.2335510253906,20.220870971679688
17608,1,8.737305,670.289306640625,23.771235942840576
17609,1,10.336914,669.9717712402344,25.654582977294922
17610,1,14.852051,670.2188110351562,29.65151071548462
17611,1,15.008301,671.3082885742188,36.007986068725586
17612,1,13.390137,671.2533569335938,43.1805419921875
17613,1,14.318848,672.5558471679688,52.12259292602539
17614,1,15.731934,674.2287445068359,61.28425598144531
17615,1,12.844727,673.9340209960938,62.33540058135986
17616,1,14.802734,674.4184112548828,71.82964324951172
17617,1,15.674805,675.2471923828125,84.01812553405762
17618,1,13.345215,675.5136108398438,96.98437690734863
17619,1,13.047852,676.7146301269531,110.37993431091309
17620,1,13.504883,677.2235107421875,126.15581512451172
17621,1,12.82373,677.8663635253906,128.60678672790527
17622,1,10.396973,678.7934112548828,143.77448081970215
17623,1,14.7421875,679.7924041748047,160.13877868652344
17624,1,15.605957,680.2942657470703,179.8699951171875
17625,1,14.718262,681.0531616210938,199.98838424682617
17626,1,13.348633,682.2628021240234,221.93466186523438
17627,1,2.6049805,683.4901428222656,232.9934310913086
17628,1,12.100098,684.1228485107422,245.02321243286133
17629,1,14.491699,684.5411682128906,269.526424407959
17630,1,13.959473,685.8177947998047,294.69919204711914
17631,1,14.536621,687.1452331542969,320.91808319091797
17632,1,14.978516,689.4282531738281,349.54132080078125
17633,1,14.337402,689.544677734375,350.5186080932617
17634,1,15.94873,690.6754302978516,377.48828887939453
17635,1,15.571289,692.3237609863281,408.6124801635742
17636,1,15.439453,693.7178802490234,440.7946014404297
17637,1,13.824219,694.6163177490234,443.4559631347656
17638,1,15.952637,695.8047485351562,428.62831115722656
17639,1,13.655762,696.0141754150391,428.28948974609375
17640,1,14.598145,697.1654510498047,415.38047790527344
17641,1,16.984375,698.6643981933594,405.95481872558594
17642,1,15.931641,699.4677734375,396.5774917602539
17643,1,18.865234,701.0050964355469,390.09246826171875
17644,1,15.052246,702.144775390625,383.72684478759766
17645,1,16.566895,701.5740203857422,383.54225158691406
17646,1,14.142578,704.0165710449219,378.0303955078125
17647,1,17.237305,705.2114105224609,374.7074508666992
17648,1,15.927246,706.3102722167969,372.0895767211914
17649,1,16.53711,708.4719848632812,371.2533950805664
17650,1,1.1118164,707.5,366.2494659423828
17651,0,-inf,-inf,-inf
17652,1,12.911133,723.8402557373047,321.5480041503906
17653,1,14.299316,735.1380157470703,285.11165618896484
17654,1,14.81543,745.4037475585938,256.0667610168457
17655,1,14.149902,755.0766754150391,232.01318740844727
17656,1,13.56543,763.1749725341797,210.68525314331055
17657,1,2.6708984,762.98583984375,206.53884887695312
17658,1,14.738281,771.6233062744141,194.68145370483398
17659,1,15.413574,779.9874114990234,180.01338958740234
17660,1,14.476074,785.8100128173828,170.41875839233398
17661,1,12.935059,794.1751098632812,160.32821655273438
17662,1,15.515137,799.9839019775391,154.84429359436035
17663,1,13.992676,800.3337097167969,154.46165084838867
17664,1,14.628906,805.8598327636719,150.46795845031738
17665,1,14.111328,811.953125,146.6039752960205
17666,1,16.055176,817.3281860351562,145.35788536071777
17667,1,15.311035,822.8110504150391,145.44415473937988
17668,1,14.568848,828.1432342529297,148.23650360107422
17669,1,15.688477,828.7495422363281,149.10076141357422
17670,1,15.999512,832.3295593261719,150.32395362854004
17671,1,15.143066,837.4571228027344,154.9081039428711
17672,1,14.089355,840.9762573242188,146.2681484222412
17673,1,14.973145,843.0467224121094,127.34322547912598
17674,1,16.22754,845.1461029052734,110.98287582397461
17675,1,11.074219,845.5586242675781,111.80676460266113
17676,1,14.848145,847.4046325683594,97.49186515808105
17677,1,15.709961,849.8780059814453,84.83651161193848
17678,1,16.435059,851.1363220214844,74.45861339569092
17679,1,14.860352,854.3126678466797,64.24878597259521
17680,1,16.243652,855.0617980957031,55.00563621520996
17681,1,8.354492,855.975341796875,54.02717590332031
17682,1,13.050293,857.9358673095703,47.9842472076416
17683,1,14.964355,859.6122741699219,42.24026679992676
17684,1,15.594238,860.4651641845703,37.00425863265991
17685,1,15.832031,863.0393981933594,33.309738636016846
17686,1,16.434082,864.7296905517578,30.293030738830566
17687,1,14.905273,864.7115325927734,30.284512042999268
17688,1,8.65625,865.4054260253906,28.45695972442627
17689,1,13.458496,867.5411987304688,27.819721698760986
17690,1,13.32666,868.2795715332031,29.39920425415039
17691,1,15.570801,869.8600769042969,30.411269664764404
17692,1,10.659668,870.7138061523438,33.388071060180664
17693,1,10.549805,871.4446258544922,34.7039008140564
17694,1,14.793945,872.0412445068359,35.29614210128784
17695,1,13.830566,873.1964111328125,40.519418716430664
17696,1,13.169434,874.5746612548828,44.85734462738037
17697,1,14.551758,875.1808929443359,50.04404067993164
17698,1,13.477539,877.3973846435547,46.93645477294922
17699,1,14.638184,875.6072235107422,47.20571041107178
17700,1,14.246094,877.7301025390625,36.91852807998657
17701,1,18.952637,879.5976257324219,26.54186487197876
17702,1,16.362793,880.3263854980469,19.27971363067627
17703,1,1.5473633,880.0347137451172,15.0
17704,0,-inf,-inf,-inf
17705,0,-inf,-inf,-inf
17706,0,-inf,-inf,-inf
17707,0,-inf,-inf,-inf
17708,0,-inf,-inf,-inf
17709,0,-inf,-inf,-inf
17710,0,-inf,-inf,-inf
17711,0,-inf,-inf,-inf
17712,0,-inf,-inf,-inf
17713,0,-inf,-inf,-inf
17714,0,-inf,-inf,-inf
17715,0,-inf,-inf,-inf
17716,0,-inf,-inf,-inf
17717,0,-inf,-inf,-inf
17718,0,-inf,-inf,-inf
17719,0,-inf,-inf,-inf
17720,0,-inf,-inf,-inf
17721,0,-inf,-inf,-inf
17722,0,-inf,-inf,-inf
17723,0,-inf,-inf,-inf
17724,0,-inf,-inf,-inf
17725,0,-inf,-inf,-inf
17726,0,-inf,-inf,-inf
17727,1,5.5463867,925.8114624023438,2.7973413467407227
17728,1,6.2929688,927.7191925048828,10.355368852615356
17729,0,-inf,-inf,-inf
17730,1,10.42627,930.0147247314453,18.478902578353882
17731,1,16.617676,931.7539215087891,25.92395544052124
17732,1,15.486816,934.6052551269531,35.220701694488525
17733,0,-inf,-inf,-inf
17734,0,-inf,-inf,-inf
17735,0,-inf,-inf,-inf
17736,0,-inf,-inf,-inf
17737,0,-inf,-inf,-inf
17738,0,-inf,-inf,-inf
17739,0,-inf,-inf,-inf
17740,0,-inf,-inf,-inf
17741,0,-inf,-inf,-inf
17742,0,-inf,-inf,-inf
17743,0,-inf,-inf,-inf
17744,0,-inf,-inf,-inf
17745,0,-inf,-inf,-inf
17746,0,-inf,-inf,-inf
17747,0,-inf,-inf,-inf
17748,0,-inf,-inf,-inf
